seed,round,honest_r_can,attacker_r_can,attacker_r_old
111,64,0.649967,0.01,0.664418
111,65,0.655567,0.01,0.638149
111,66,0.661078,0.01,0.650982
111,67,0.666501,0.01,0.665109
111,68,0.671837,0.01,0.679783
111,69,0.677087,0.01,0.694509
111,70,0.682254,0.01,0.666909
111,71,0.687338,0.01,0.678456
111,72,0.692341,0.01,0.691172
111,73,0.697263,0.01,0.704386
111,74,0.702107,0.01,0.717648
111,75,0.706873,0.01,0.688211
111,76,0.711563,0.01,0.698399
111,77,0.716178,0.01,0.709815
111,78,0.720719,0.01,0.721793
111,79,0.725188,0.01,0.733888
111,80,0.729585,0.01,0.703041
111,81,0.733911,0.01,0.71222
111,82,0.738169,0.01,0.72269
111,83,0.742358,0.01,0.733785
111,84,0.74648,0.01,0.745055
111,85,0.750537,0.01,0.713217
111,86,0.754528,0.01,0.721693
111,87,0.758456,0.01,0.731509
111,88,0.76232,0.01,0.741993
111,89,0.766123,0.01,0.752695
111,90,0.769865,0.01,0.720177
111,91,0.773547,0.01,0.728171
111,92,0.777171,0.01,0.737537
111,93,0.780736,0.01,0.747603
111,94,0.784244,0.01,0.757915
111,95,0.787696,0.01,0.724932
111,96,0.791093,0.01,0.732596
111,97,0.794436,0.01,0.741655
111,98,0.797725,0.01,0.751436
111,99,0.800961,0.01,0.761482
111,100,0.804146,0.01,0.728181
111,101,0.807279,0.01,0.735619
111,102,0.810363,0.01,0.744469
111,103,0.813397,0.01,0.754054
111,104,0.816383,0.01,0.763918
111,105,0.819321,0.01,0.7304
111,106,0.822212,0.01,0.737684
111,107,0.825056,0.01,0.74639
111,108,0.827855,0.01,0.755842
111,109,0.83061,0.01,0.765583
111,110,0.83332,0.01,0.731915
111,111,0.835987,0.01,0.739095
111,112,0.838611,0.01,0.747703
111,113,0.841193,0.01,0.757064
111,114,0.843734,0.01,0.766719
111,115,0.846234,0.01,0.732951
111,116,0.848695,0.01,0.740058
111,117,0.851115,0.01,0.7486
111,118,0.853498,0.01,0.757898
111,119,0.855842,0.01,0.767496
111,120,0.858148,0.01,0.733658
111,121,0.860418,0.01,0.740716
111,122,0.862651,0.01,0.749212
111,123,0.864849,0.01,0.758468
111,124,0.867011,0.01,0.768026
111,125,0.869139,0.01,0.734141
111,126,0.871233,0.01,0.741166
111,127,0.873293,0.01,0.749631
111,128,0.87532,0.01,0.758858
111,129,0.877315,0.01,0.768389
111,130,0.879278,0.01,0.734471
111,131,0.88121,0.01,0.741473
111,132,0.88311,0.01,0.749917
111,133,0.884981,0.01,0.759124
111,134,0.886821,0.01,0.768636
111,135,0.84248,0.01,0.734697
111,136,0.845,0.01,0.741683
111,137,0.84748,0.01,0.750112
111,138,0.84992,0.01,0.759305
111,139,0.852322,0.01,0.768805
111,140,0.854685,0.01,0.734851
111,141,0.85701,0.01,0.741826
111,142,0.814159,0.01,0.706338
111,143,0.817133,0.01,0.713223
111,144,0.820058,0.01,0.722179
111,145,0.822938,0.01,0.688891
111,146,0.825771,0.01,0.697222
111,147,0.828558,0.01,0.707453
111,148,0.831301,0.01,0.718709
111,149,0.834,0.01,0.730397
111,150,0.836656,0.01,0.699281
111,151,0.83927,0.01,0.708417
111,152,0.841842,0.01,0.718939
111,153,0.844372,0.01,0.730145
111,154,0.846862,0.01,0.741563
111,155,0.849312,0.01,0.70994
111,156,0.851723,0.01,0.718592
111,157,0.854096,0.01,0.728587
111,158,0.85643,0.01,0.739249
111,159,0.858727,0.01,0.750123
111,160,0.860988,0.01,0.717819
111,161,0.863212,0.01,0.725967
111,162,0.865401,0.01,0.735481
111,163,0.867554,0.01,0.745685
111,164,0.869673,0.01,0.756128
111,165,0.871759,0.01,0.723301
111,166,0.87381,0.01,0.731077
111,167,0.83012,0.01,0.696546
111,168,0.832838,0.01,0.70411
111,169,0.835513,0.01,0.713698
111,170,0.838144,0.01,0.681166
111,171,0.840734,0.01,0.690033
111,172,0.843282,0.01,0.700763
111,173,0.84579,0.01,0.712482
111,174,0.848257,0.01,0.724603
111,175,0.850685,0.01,0.694004
111,176,0.853074,0.01,0.703506
111,177,0.855425,0.01,0.714369
111,178,0.857738,0.01,0.725892
111,179,0.860014,0.01,0.737605
111,180,0.862254,0.01,0.706335
111,181,0.864458,0.01,0.715237
111,182,0.866627,0.01,0.725465
111,183,0.868761,0.01,0.736344
111,184,0.87086,0.01,0.74742
111,185,0.872927,0.01,0.715356
111,186,0.87496,0.01,0.723676
111,187,0.876961,0.01,0.733348
111,188,0.878929,0.01,0.743701
111,189,0.880866,0.01,0.754281
111,190,0.882772,0.01,0.721619
111,191,0.884648,0.01,0.729511
111,192,0.840416,0.01,0.69512
111,193,0.798395,0.01,0.658468
111,194,0.801621,0.01,0.665877
111,195,0.804795,0.01,0.632621
111,196,0.807918,0.01,0.642238
111,197,0.767522,0.01,0.611476
111,198,0.771242,0.01,0.622763
111,199,0.774902,0.01,0.636469
111,200,0.778503,0.01,0.6094
112,1,0.50632,0.50632,0.52079
112,2,0.513043,0.513043,0.54281
112,3,0.520011,0.520011,0.565173
112,4,0.527115,0.527115,0.587294
112,5,0.534277,0.263557,0.568735
112,6,0.541447,0.266695,0.586821
112,7,0.548586,0.269976,0.605706
112,8,0.55567,0.273341,0.624716
112,9,0.562682,0.276746,0.643414
112,10,0.569612,0.138373,0.62051
112,11,0.541131,0.131454,0.593179
112,12,0.548426,0.133045,0.606519
112,13,0.555618,0.134702,0.621901
112,14,0.562704,0.136396,0.638294
112,15,0.569685,0.068198,0.613513
112,16,0.541201,0.064788,0.585173
112,17,0.54853,0.065589,0.598211
112,18,0.555746,0.066426,0.613569
112,19,0.562848,0.067283,0.63012
112,20,0.569839,0.033642,0.605676
112,21,0.576718,0.034021,0.620115
112,22,0.583489,0.034419,0.63593
112,23,0.590152,0.034827,0.652312
112,24,0.596709,0.035242,0.668722
112,25,0.603161,0.017621,0.643215
112,26,0.609509,0.017801,0.656297
112,27,0.579034,0.016911,0.628202
112,28,0.585769,0.017113,0.640387
112,29,0.592397,0.01732,0.654311
112,30,0.598918,0.01,0.626996
112,31,0.605335,0.01,0.63958
112,32,0.61165,0.01,0.653782
112,33,0.617863,0.01,0.668741
112,34,0.623978,0.01,0.683883
112,35,0.629994,0.01,0.656903
112,36,0.635914,0.01,0.668973
112,37,0.641739,0.01,0.682227
112,38,0.647472,0.01,0.695977
112,39,0.653112,0.01,0.709764
112,40,0.658662,0.01,0.680975
112,41,0.664124,0.01,0.691636
112,42,0.669498,0.01,0.703501
112,43,0.674786,0.01,0.715904
112,44,0.679989,0.01,0.728398
112,45,0.685109,0.01,0.69803
112,46,0.690147,0.01,0.707552
112,47,0.695105,0.01,0.718344
112,48,0.699983,0.01,0.729737
112,49,0.704784,0.01,0.741286
112,50,0.709507,0.01,0.709784
112,51,0.714155,0.01,0.718497
112,52,0.718729,0.01,0.728534
112,53,0.723229,0.01,0.739224
112,54,0.727657,0.01,0.750118
112,55,0.732015,0.01,0.717829
112,56,0.736302,0.01,0.725986
112,57,0.740522,0.01,0.735504
112,58,0.744673,0.01,0.745711
112,59,0.748759,0.01,0.756155
112,60,0.752778,0.01,0.723328
112,61,0.756734,0.01,0.731103
112,62,0.760626,0.01,0.740266
112,63,0.764456,0.01,0.750143
112,64,0.768225,0.01,0.760279
112,65,0.771933,0.01,0.727085
112,66,0.775582,0.01,0.734599
112,67,0.779173,0.01,0.74352
112,68,0.740214,0.01,0.70968
112,69,0.744371,0.01,0.717278
112,70,0.748461,0.01,0.68293
112,71,0.752486,0.01,0.690889
112,72,0.756446,0.01,0.701009
112,73,0.760343,0.01,0.712327
112,74,0.764177,0.01,0.724189
112,75,0.76795,0.01,0.693375
112,76,0.771663,0.01,0.702789
112,77,0.775317,0.01,0.713609
112,78,0.736551,0.01,0.682149
112,79,0.740766,0.01,0.691507
112,80,0.703728,0.01,0.659317
112,81,0.708468,0.01,0.66884
112,82,0.713133,0.01,0.680439
112,83,0.717722,0.01,0.693148
112,84,0.681836,0.01,0.663829
112,85,0.647744,0.01,0.631248
112,86,0.653381,0.01,0.641218
112,87,0.658926,0.01,0.653683
112,88,0.664384,0.01,0.667513
112,89,0.669754,0.01,0.681945
112,90,0.675037,0.01,0.654395
112,91,0.641286,0.01,0.623195
112,92,0.647025,0.01,0.634008
112,93,0.652673,0.01,0.647171
112,94,0.65823,0.01,0.661592
112,95,0.663698,0.01,0.63453
112,96,0.669079,0.01,0.647066
112,97,0.674374,0.01,0.66108
112,98,0.679584,0.01,0.675765
112,99,0.68471,0.01,0.690582
112,100,0.689755,0.01,0.663156
112,101,0.694719,0.01,0.674871
112,102,0.699603,0.01,0.687772
112,103,0.70441,0.01,0.701176
112,104,0.709139,0.01,0.71463
112,105,0.713793,0.01,0.685432
112,106,0.718372,0.01,0.695798
112,107,0.722878,0.01,0.707383
112,108,0.727312,0.01,0.719523
112,109,0.731675,0.01,0.73177
112,110,0.735969,0.01,0.701106
112,111,0.740193,0.01,0.710417
112,112,0.74435,0.01,0.721011
112,113,0.74844,0.01,0.732221
112,114,0.752465,0.01,0.743598
112,115,0.756426,0.01,0.71189
112,116,0.760323,0.01,0.720458
112,117,0.764158,0.01,0.730359
112,118,0.767931,0.01,0.740923
112,119,0.771644,0.01,0.751698
112,120,0.775298,0.01,0.719269
112,121,0.778893,0.01,0.727326
112,122,0.782431,0.01,0.736751
112,123,0.785912,0.01,0.746872
112,124,0.789338,0.01,0.757235
112,125,0.792708,0.01,0.724312
112,126,0.796025,0.01,0.732019
112,127,0.799288,0.01,0.741118
112,128,0.8025,0.01,0.750936
112,129,0.80566,0.01,0.761017
112,130,0.808769,0.01,0.727757
112,131,0.811829,0.01,0.735225
112,132,0.771238,0.01,0.700325
112,133,0.774898,0.01,0.707628
112,134,0.778499,0.01,0.716972
112,135,0.782043,0.01,0.684148
112,136,0.742941,0.01,0.648789
112,137,0.747054,0.01,0.657035
112,138,0.751101,0.01,0.668048
112,139,0.755084,0.01,0.680633
112,140,0.759002,0.01,0.651511
112,141,0.762858,0.01,0.662678
112,142,0.766653,0.01,0.675476
112,143,0.770386,0.01,0.689069
112,144,0.77406,0.01,0.702898
112,145,0.735357,0.01,0.674313
112,146,0.739591,0.01,0.685222
112,147,0.743758,0.01,0.697382
112,148,0.747858,0.01,0.710104
112,149,0.751892,0.01,0.722927
112,150,0.755862,0.01,0.692979
112,151,0.759768,0.01,0.702815
112,152,0.763612,0.01,0.71391
112,153,0.767394,0.01,0.725594
112,154,0.729024,0.01,0.694591
112,155,0.73336,0.01,0.660114
112,156,0.737626,0.01,0.668527
112,157,0.741824,0.01,0.679408
112,158,0.745955,0.01,0.691671
112,159,0.750019,0.01,0.704579
112,160,0.754019,0.01,0.675153
112,161,0.757955,0.01,0.685641
112,162,0.761828,0.01,0.697518
112,163,0.765638,0.01,0.710053
112,164,0.769388,0.01,0.722755
112,165,0.773078,0.01,0.692706
112,166,0.776709,0.01,0.7025
112,167,0.780281,0.01,0.713574
112,168,0.783797,0.01,0.725252
112,169,0.787256,0.01,0.737079
112,170,0.79066,0.01,0.70592
112,171,0.794009,0.01,0.714886
112,172,0.797305,0.01,0.725162
112,173,0.800548,0.01,0.736078
112,174,0.80374,0.01,0.747184
112,175,0.80688,0.01,0.715152
112,176,0.80997,0.01,0.723492
112,177,0.81301,0.01,0.733181
112,178,0.816002,0.01,0.743548
112,179,0.818946,0.01,0.754141
112,180,0.821843,0.01,0.721493
112,181,0.824693,0.01,0.729395
112,182,0.827498,0.01,0.738677
112,183,0.830258,0.01,0.748663
112,184,0.832974,0.01,0.758902
112,185,0.835647,0.01,0.72583
112,186,0.838276,0.01,0.733432
112,187,0.840864,0.01,0.742433
112,188,0.84341,0.01,0.75216
112,189,0.845915,0.01,0.762156
112,190,0.848381,0.01,0.728794
112,191,0.850807,0.01,0.73619
112,192,0.853194,0.01,0.745
112,193,0.855543,0.01,0.754548
112,194,0.857854,0.01,0.764378
112,195,0.860128,0.01,0.730819
112,196,0.862366,0.01,0.738074
112,197,0.864568,0.01,0.746753
112,198,0.866735,0.01,0.75618
112,199,0.868868,0.01,0.765897
112,200,0.825424,0.01,0.732202
113,1,0.50632,0.50632,0.52079
113,2,0.513043,0.513043,0.54281
113,3,0.520011,0.520011,0.565173
113,4,0.527115,0.527115,0.587294
113,5,0.534277,0.263557,0.568735
113,6,0.541447,0.266695,0.586821
113,7,0.548586,0.269976,0.605706
113,8,0.55567,0.273341,0.624716
113,9,0.562682,0.276746,0.643414
113,10,0.569612,0.138373,0.62051
113,11,0.576451,0.139853,0.635351
113,12,0.583194,0.141401,0.65111
113,13,0.58984,0.142988,0.66714
113,14,0.596386,0.144595,0.683012
113,15,0.602832,0.072298,0.656688
113,16,0.609179,0.072989,0.669076
113,17,0.615427,0.073715,0.682536
113,18,0.621576,0.074461,0.696413
113,19,0.627628,0.075218,0.710274
113,20,0.633584,0.037609,0.681536
113,21,0.639445,0.037931,0.69221
113,22,0.645213,0.038272,0.704071
113,23,0.650889,0.038622,0.716459
113,24,0.656475,0.038978,0.728932
113,25,0.661971,0.019489,0.698533
113,26,0.667379,0.019639,0.708028
113,27,0.672701,0.019799,0.718793
113,28,0.677937,0.019963,0.73016
113,29,0.68309,0.020131,0.741682
113,30,0.688161,0.01,0.710147
113,31,0.69315,0.01,0.718837
113,32,0.69806,0.01,0.728851
113,33,0.702891,0.01,0.73952
113,34,0.707644,0.01,0.750393
113,35,0.712322,0.01,0.718081
113,36,0.716925,0.01,0.72622
113,37,0.721454,0.01,0.735722
113,38,0.725911,0.01,0.745914
113,39,0.730296,0.01,0.756344
113,40,0.734612,0.01,0.723501
113,41,0.738858,0.01,0.731264
113,42,0.743036,0.01,0.740416
113,43,0.747148,0.01,0.750282
113,44,0.751193,0.01,0.760409
113,45,0.713634,0.01,0.727203
113,46,0.718215,0.01,0.734709
113,47,0.722724,0.01,0.743622
113,48,0.72716,0.01,0.753266
113,49,0.731526,0.01,0.763185
113,50,0.735821,0.01,0.729732
113,51,0.740048,0.01,0.737062
113,52,0.744207,0.01,0.745812
113,53,0.7483,0.01,0.755304
113,54,0.752327,0.01,0.765082
113,55,0.75629,0.01,0.731459
113,56,0.760189,0.01,0.73867
113,57,0.72218,0.01,0.703463
113,58,0.726625,0.01,0.710548
113,59,0.730999,0.01,0.71969
113,60,0.735303,0.01,0.686623
113,61,0.739538,0.01,0.695112
113,62,0.743706,0.01,0.705489
113,63,0.747806,0.01,0.716881
113,64,0.751841,0.01,0.728697
113,65,0.755812,0.01,0.697733
113,66,0.759719,0.01,0.706976
113,67,0.763563,0.01,0.717598
113,68,0.767346,0.01,0.728897
113,69,0.771069,0.01,0.740401
113,70,0.774732,0.01,0.708882
113,71,0.778336,0.01,0.717608
113,72,0.781883,0.01,0.727671
113,73,0.785373,0.01,0.738397
113,74,0.788807,0.01,0.74933
113,75,0.792186,0.01,0.717096
113,76,0.795511,0.01,0.725295
113,77,0.798783,0.01,0.734855
113,78,0.802002,0.01,0.745103
113,79,0.80517,0.01,0.755586
113,80,0.808287,0.01,0.722808
113,81,0.811355,0.01,0.730617
113,82,0.814373,0.01,0.739813
113,83,0.817343,0.01,0.749721
113,84,0.820266,0.01,0.759885
113,85,0.823141,0.01,0.726726
113,86,0.825971,0.01,0.734265
113,87,0.828756,0.01,0.743209
113,88,0.831495,0.01,0.752881
113,89,0.834192,0.01,0.762827
113,90,0.836844,0.01,0.729405
113,91,0.839455,0.01,0.736759
113,92,0.797482,0.01,0.701722
113,93,0.800722,0.01,0.708928
113,94,0.803911,0.01,0.718182
113,95,0.807048,0.01,0.68525
113,96,0.810136,0.01,0.693834
113,97,0.813173,0.01,0.7043
113,98,0.816163,0.01,0.715775
113,99,0.819104,0.01,0.727667
113,100,0.821998,0.01,0.696795
113,101,0.824846,0.01,0.706103
113,102,0.827649,0.01,0.716785
113,103,0.786266,0.01,0.685128
113,104,0.789686,0.01,0.694325
113,105,0.793051,0.01,0.661925
113,106,0.796362,0.01,0.67129
113,107,0.799621,0.01,0.682735
113,108,0.75964,0.01,0.652571
113,109,0.763485,0.01,0.663216
113,110,0.76727,0.01,0.632836
113,111,0.770993,0.01,0.643822
113,112,0.774657,0.01,0.656895
113,113,0.778263,0.01,0.671054
113,114,0.781811,0.01,0.685626
113,115,0.785302,0.01,0.658109
113,116,0.746037,0.01,0.62683
113,117,0.7501,0.01,0.637523
113,118,0.754098,0.01,0.650535
113,119,0.758033,0.01,0.664787
113,120,0.761904,0.01,0.637501
113,121,0.765714,0.01,0.649862
113,122,0.769462,0.01,0.663704
113,123,0.773151,0.01,0.678223
113,124,0.776781,0.01,0.69288
113,125,0.780352,0.01,0.66526
113,126,0.783866,0.01,0.676834
113,127,0.787325,0.01,0.689602
113,128,0.790727,0.01,0.702882
113,129,0.794076,0.01,0.716219
113,130,0.797371,0.01,0.686882
113,131,0.800613,0.01,0.697147
113,132,0.803803,0.01,0.70864
113,133,0.806942,0.01,0.720693
113,134,0.810031,0.01,0.732859
113,135,0.81307,0.01,0.702099
113,136,0.816061,0.01,0.71134
113,137,0.819004,0.01,0.721871
113,138,0.8219,0.01,0.733021
113,139,0.82475,0.01,0.744343
113,140,0.827554,0.01,0.712568
113,141,0.830313,0.01,0.721089
113,142,0.833028,0.01,0.730946
113,143,0.8357,0.01,0.741469
113,144,0.793915,0.01,0.709071
113,145,0.797212,0.01,0.673316
113,146,0.757351,0.01,0.636379
113,147,0.761234,0.01,0.64415
113,148,0.765054,0.01,0.655121
113,149,0.768813,0.01,0.667949
113,150,0.772512,0.01,0.639347
113,151,0.776152,0.01,0.651038
113,152,0.779733,0.01,0.664419
113,153,0.783258,0.01,0.678622
113,154,0.744095,0.01,0.650956
113,155,0.748189,0.01,0.619773
113,156,0.752218,0.01,0.630671
113,157,0.756183,0.01,0.64396
113,158,0.760084,0.01,0.658529
113,159,0.763923,0.01,0.673629
113,160,0.7677,0.01,0.646863
113,161,0.771417,0.01,0.659262
113,162,0.775074,0.01,0.672933
113,163,0.778673,0.01,0.687148
113,164,0.782214,0.01,0.701422
113,165,0.785699,0.01,0.673259
113,166,0.789127,0.01,0.684394
113,167,0.792501,0.01,0.696718
113,168,0.795821,0.01,0.709561
113,169,0.799088,0.01,0.722474
113,170,0.802303,0.01,0.692616
113,171,0.805466,0.01,0.702503
113,172,0.808578,0.01,0.713637
113,173,0.811641,0.01,0.725353
113,174,0.814655,0.01,0.737202
113,175,0.81762,0.01,0.706061
113,176,0.776739,0.01,0.671188
113,177,0.780312,0.01,0.679161
113,178,0.783827,0.01,0.689534
113,179,0.787285,0.01,0.701256
113,180,0.790689,0.01,0.670881
113,181,0.794038,0.01,0.681012
113,182,0.797333,0.01,0.692752
113,183,0.800576,0.01,0.705297
113,184,0.803767,0.01,0.718105
113,185,0.806906,0.01,0.688262
113,186,0.809996,0.01,0.698255
113,187,0.813036,0.01,0.709546
113,188,0.816027,0.01,0.721449
113,189,0.818971,0.01,0.733503
113,190,0.821867,0.01,0.702628
113,191,0.824718,0.01,0.711803
113,192,0.827522,0.01,0.722281
113,193,0.830282,0.01,0.733388
113,194,0.832997,0.01,0.744674
113,195,0.791347,0.01,0.71286
113,196,0.794686,0.01,0.721356
113,197,0.797971,0.01,0.731191
113,198,0.801203,0.01,0.741695
113,199,0.804384,0.01,0.752415
113,200,0.807514,0.01,0.71992
114,1,0.50632,0.50632,0.52079
114,2,0.513043,0.513043,0.54281
114,3,0.520011,0.520011,0.565173
114,4,0.527115,0.527115,0.587294
114,5,0.534277,0.263557,0.568735
114,6,0.541447,0.266695,0.586821
114,7,0.548586,0.269976,0.605706
114,8,0.55567,0.273341,0.624716
114,9,0.562682,0.276746,0.643414
114,10,0.569612,0.138373,0.62051
114,11,0.576451,0.139853,0.635351
114,12,0.583194,0.141401,0.65111
114,13,0.58984,0.142988,0.66714
114,14,0.596386,0.144595,0.683012
114,15,0.602832,0.072298,0.656688
114,16,0.609179,0.072989,0.669076
114,17,0.615427,0.073715,0.682536
114,18,0.621576,0.074461,0.696413
114,19,0.627628,0.075218,0.710274
114,20,0.633584,0.037609,0.681536
114,21,0.601905,0.035729,0.648853
114,22,0.608273,0.036081,0.658377
114,23,0.61454,0.036451,0.670193
114,24,0.620706,0.03683,0.683258
114,25,0.626775,0.018415,0.654488
114,26,0.632746,0.01858,0.665757
114,27,0.638622,0.018754,0.678556
114,28,0.606691,0.017817,0.649672
114,29,0.612984,0.018012,0.660994
114,30,0.619176,0.01,0.631256
114,31,0.625269,0.01,0.642585
114,32,0.631264,0.01,0.655907
114,33,0.637164,0.01,0.670249
114,34,0.642969,0.01,0.684957
114,35,0.648682,0.01,0.657574
114,36,0.654303,0.01,0.669436
114,37,0.659834,0.01,0.682545
114,38,0.665277,0.01,0.696194
114,39,0.670632,0.01,0.709911
114,40,0.675902,0.01,0.681057
114,41,0.681088,0.01,0.691686
114,42,0.647033,0.01,0.660595
114,43,0.652681,0.01,0.670616
114,44,0.658238,0.01,0.682501
114,45,0.663706,0.01,0.652726
114,46,0.669087,0.01,0.663554
114,47,0.674382,0.01,0.676112
114,48,0.679591,0.01,0.689536
114,49,0.684718,0.01,0.703245
114,50,0.689762,0.01,0.674547
114,51,0.694726,0.01,0.685397
114,52,0.699611,0.01,0.697515
114,53,0.704417,0.01,0.710206
114,54,0.709146,0.01,0.723007
114,55,0.7138,0.01,0.693039
114,56,0.718379,0.01,0.702863
114,57,0.722885,0.01,0.71395
114,58,0.727319,0.01,0.725628
114,59,0.731682,0.01,0.737447
114,60,0.735975,0.01,0.706273
114,61,0.740199,0.01,0.715223
114,62,0.744356,0.01,0.725482
114,63,0.748446,0.01,0.73638
114,64,0.752471,0.01,0.747468
114,65,0.756432,0.01,0.715414
114,66,0.760329,0.01,0.723737
114,67,0.764163,0.01,0.73341
114,68,0.725955,0.01,0.700471
114,69,0.73034,0.01,0.708708
114,70,0.734655,0.01,0.675124
114,71,0.7389,0.01,0.683624
114,72,0.701955,0.01,0.650882
114,73,0.706724,0.01,0.660333
114,74,0.711416,0.01,0.672061
114,75,0.716034,0.01,0.642404
114,76,0.720577,0.01,0.653521
114,77,0.725048,0.01,0.666477
114,78,0.729447,0.01,0.68036
114,79,0.733776,0.01,0.694559
114,80,0.697087,0.01,0.666499
114,81,0.701934,0.01,0.677836
114,82,0.706703,0.01,0.690429
114,83,0.711396,0.01,0.703577
114,84,0.716013,0.01,0.716813
114,85,0.720557,0.01,0.687374
114,86,0.725028,0.01,0.69758
114,87,0.729428,0.01,0.709025
114,88,0.733757,0.01,0.721038
114,89,0.738017,0.01,0.733172
114,90,0.742208,0.01,0.702375
114,91,0.746333,0.01,0.711594
114,92,0.750392,0.01,0.722103
114,93,0.754385,0.01,0.733235
114,94,0.758315,0.01,0.744541
114,95,0.762182,0.01,0.712747
114,96,0.765987,0.01,0.721255
114,97,0.769732,0.01,0.7311
114,98,0.773416,0.01,0.741612
114,99,0.777041,0.01,0.75234
114,100,0.780609,0.01,0.719853
114,101,0.784119,0.01,0.727869
114,102,0.787573,0.01,0.737256
114,103,0.790972,0.01,0.747342
114,104,0.794316,0.01,0.757672
114,105,0.797607,0.01,0.724711
114,106,0.800845,0.01,0.73239
114,107,0.804032,0.01,0.741463
114,108,0.807167,0.01,0.751257
114,109,0.810253,0.01,0.761316
114,110,0.813289,0.01,0.728029
114,111,0.816276,0.01,0.735478
114,112,0.819216,0.01,0.744338
114,113,0.822108,0.01,0.753932
114,114,0.824954,0.01,0.763805
114,115,0.827755,0.01,0.730296
114,116,0.830511,0.01,0.737588
114,117,0.833223,0.01,0.746301
114,118,0.791562,0.01,0.712212
114,119,0.794897,0.01,0.719635
114,120,0.798178,0.01,0.685077
114,121,0.801408,0.01,0.692887
114,122,0.804585,0.01,0.702868
114,123,0.807712,0.01,0.714057
114,124,0.810788,0.01,0.725799
114,125,0.813816,0.01,0.694842
114,126,0.816795,0.01,0.704154
114,127,0.819726,0.01,0.714879
114,128,0.82261,0.01,0.726302
114,129,0.825449,0.01,0.737941
114,130,0.828241,0.01,0.706599
114,131,0.83099,0.01,0.715461
114,132,0.833694,0.01,0.725658
114,133,0.836355,0.01,0.736512
114,134,0.838973,0.01,0.747569
114,135,0.841549,0.01,0.715485
114,136,0.844085,0.01,0.723792
114,137,0.846579,0.01,0.733454
114,138,0.849034,0.01,0.743797
114,139,0.851449,0.01,0.754369
114,140,0.853826,0.01,0.721698
114,141,0.856165,0.01,0.729584
114,142,0.858466,0.01,0.738851
114,143,0.860731,0.01,0.748825
114,144,0.862959,0.01,0.759052
114,145,0.865152,0.01,0.725967
114,146,0.821894,0.01,0.689322
114,147,0.824744,0.01,0.696039
114,148,0.827548,0.01,0.705242
114,149,0.830307,0.01,0.715875
114,150,0.833022,0.01,0.684197
114,151,0.835694,0.01,0.693404
114,152,0.838323,0.01,0.704285
114,153,0.84091,0.01,0.71603
114,154,0.843455,0.01,0.728093
