seed,round,honest_r_eff,attacker_r_eff,total_slashed
61,65,0.733096,0.01,0.468559
61,66,0.728924,0.01,0.468559
61,67,0.728984,0.01,0.468559
61,68,0.733321,0.01,0.468559
61,69,0.737587,0.01,0.468559
61,70,0.741786,0.01,0.468559
61,71,0.745917,0.01,0.468559
61,72,0.749983,0.01,0.468559
61,73,0.749774,0.01,0.468559
61,74,0.753777,0.01,0.468559
61,75,0.75328,0.01,0.468559
61,76,0.757227,0.01,0.468559
61,77,0.756824,0.01,0.468559
61,78,0.748199,0.01,0.468559
61,79,0.748061,0.01,0.468559
61,80,0.752092,0.01,0.468559
61,81,0.747816,0.01,0.468559
61,82,0.751851,0.01,0.468559
61,83,0.755822,0.01,0.468559
61,84,0.759729,0.01,0.468559
61,85,0.763573,0.01,0.468559
61,86,0.767356,0.01,0.468559
61,87,0.771078,0.01,0.468559
61,88,0.770562,0.01,0.468559
61,89,0.774233,0.01,0.468559
61,90,0.777845,0.01,0.468559
61,91,0.77732,0.01,0.468559
61,92,0.776427,0.01,0.468559
61,93,0.775753,0.01,0.468559
61,94,0.762273,0.01,0.468559
61,95,0.766076,0.01,0.468559
61,96,0.769819,0.01,0.468559
61,97,0.773502,0.01,0.468559
61,98,0.772703,0.01,0.468559
61,99,0.77634,0.01,0.468559
61,100,0.779919,0.01,0.468559
61,101,0.774957,0.01,0.468559
61,102,0.778558,0.01,0.468559
61,103,0.777765,0.01,0.468559
61,104,0.777156,0.01,0.468559
61,105,0.780722,0.01,0.468559
61,106,0.77994,0.01,0.468559
61,107,0.783461,0.01,0.468559
61,108,0.782676,0.01,0.468559
61,109,0.786153,0.01,0.468559
61,110,0.789575,0.01,0.468559
61,111,0.792941,0.01,0.468559
61,112,0.796254,0.01,0.468559
61,113,0.795012,0.01,0.468559
61,114,0.793856,0.01,0.468559
61,115,0.792684,0.01,0.468559
61,116,0.796001,0.01,0.468559
61,117,0.799265,0.01,0.468559
61,118,0.793836,0.01,0.468559
61,119,0.792904,0.01,0.468559
61,120,0.796217,0.01,0.468559
61,121,0.799478,0.01,0.468559
61,122,0.798172,0.01,0.468559
61,123,0.801401,0.01,0.468559
61,124,0.804579,0.01,0.468559
61,125,0.803316,0.01,0.468559
61,126,0.806463,0.01,0.468559
61,127,0.8053,0.01,0.468559
61,128,0.808415,0.01,0.468559
61,129,0.81148,0.01,0.468559
61,130,0.805684,0.01,0.468559
61,131,0.808793,0.01,0.468559
61,132,0.811852,0.01,0.468559
61,133,0.81042,0.01,0.468559
61,134,0.813453,0.01,0.468559
61,135,0.81203,0.01,0.468559
61,136,0.815038,0.01,0.468559
61,137,0.817997,0.01,0.468559
61,138,0.820909,0.01,0.468559
61,139,0.823775,0.01,0.468559
61,140,0.826594,0.01,0.468559
61,141,0.829369,0.01,0.468559
61,142,0.827795,0.01,0.468559
61,143,0.830551,0.01,0.468559
61,144,0.828704,0.01,0.468559
61,145,0.826939,0.01,0.468559
61,146,0.825251,0.01,0.468559
61,147,0.828047,0.01,0.468559
61,148,0.830799,0.01,0.468559
61,149,0.833506,0.01,0.468559
61,150,0.83617,0.01,0.468559
61,151,0.838791,0.01,0.468559
61,152,0.836893,0.01,0.468559
61,153,0.839503,0.01,0.468559
61,154,0.842071,0.01,0.468559
61,155,0.835384,0.01,0.468559
61,156,0.838018,0.01,0.468559
61,157,0.84061,0.01,0.468559
61,158,0.84316,0.01,0.468559
61,159,0.84567,0.01,0.468559
61,160,0.843594,0.01,0.468559
61,161,0.846096,0.01,0.468559
61,162,0.844053,0.01,0.468559
61,163,0.842187,0.01,0.468559
61,164,0.844712,0.01,0.468559
61,165,0.842717,0.01,0.468559
61,166,0.845234,0.01,0.468559
61,167,0.843124,0.01,0.468559
61,168,0.841073,0.01,0.468559
61,169,0.843616,0.01,0.468559
61,170,0.84152,0.01,0.468559
61,171,0.830438,0.01,0.468559
61,172,0.828764,0.01,0.468559
61,173,0.831503,0.01,0.468559
61,174,0.834199,0.01,0.468559
61,175,0.832503,0.01,0.468559
61,176,0.835183,0.01,0.468559
61,177,0.833307,0.01,0.468559
61,178,0.831522,0.01,0.468559
61,179,0.834217,0.01,0.468559
61,180,0.832542,0.01,0.468559
61,181,0.830824,0.01,0.468559
61,182,0.833531,0.01,0.468559
61,183,0.836194,0.01,0.468559
61,184,0.825462,0.01,0.468559
61,185,0.819838,0.01,0.468559
61,186,0.822721,0.01,0.468559
61,187,0.825557,0.01,0.468559
61,188,0.828348,0.01,0.468559
61,189,0.826682,0.01,0.468559
61,190,0.829455,0.01,0.468559
61,191,0.832184,0.01,0.468559
61,192,0.830574,0.01,0.468559
61,193,0.833285,0.01,0.468559
61,194,0.835952,0.01,0.468559
61,195,0.838577,0.01,0.468559
61,196,0.836544,0.01,0.468559
61,197,0.839159,0.01,0.468559
61,198,0.83709,0.01,0.468559
61,199,0.835529,0.01,0.468559
61,200,0.83816,0.01,0.468559
62,1,0.50254,0.5056,0.0
62,2,0.502621,0.51183,0.0
62,3,0.506165,0.518465,0.0
62,4,0.513072,0.525346,0.0
62,5,0.520167,0.532365,0.0
62,6,0.523987,0.266182,0.1
62,7,0.527844,0.269062,0.1
62,8,0.535143,0.272154,0.1
62,9,0.539054,0.275378,0.1
62,10,0.546297,0.278677,0.1
62,11,0.553465,0.282011,0.1
62,12,0.560545,0.141005,0.19
62,13,0.563959,0.142339,0.19
62,14,0.570903,0.143774,0.19
62,15,0.577746,0.145272,0.19
62,16,0.580962,0.146807,0.19
62,17,0.584172,0.14836,0.19
62,18,0.590817,0.07418,0.271
62,19,0.597357,0.074789,0.271
62,20,0.603795,0.075449,0.271
62,21,0.610132,0.076142,0.271
62,22,0.6126,0.076854,0.271
62,23,0.615223,0.077575,0.271
62,24,0.621378,0.038788,0.3439
62,25,0.627436,0.039065,0.3439
62,26,0.633396,0.039368,0.3439
62,27,0.639261,0.039689,0.3439
62,28,0.645033,0.040019,0.3439
62,29,0.646894,0.040354,0.3439
62,30,0.648836,0.020177,0.40951
62,31,0.654455,0.020303,0.40951
62,32,0.656032,0.020443,0.40951
62,33,0.654118,0.02059,0.40951
62,34,0.655667,0.020743,0.40951
62,35,0.661177,0.020899,0.40951
62,36,0.666598,0.019854,0.40951
62,37,0.668002,0.020028,0.40951
62,38,0.673314,0.020202,0.40951
62,39,0.678541,0.020374,0.40951
62,40,0.683684,0.020545,0.40951
62,41,0.68477,0.020715,0.40951
62,42,0.689814,0.01,0.468559
62,43,0.694777,0.01,0.468559
62,44,0.69966,0.01,0.468559
62,45,0.700316,0.01,0.468559
62,46,0.705111,0.01,0.468559
62,47,0.705884,0.01,0.468559
62,48,0.71059,0.01,0.468559
62,49,0.715221,0.01,0.468559
62,50,0.719777,0.01,0.468559
62,51,0.724261,0.01,0.468559
62,52,0.728672,0.01,0.468559
62,53,0.724968,0.01,0.468559
62,54,0.729369,0.01,0.468559
62,55,0.729648,0.01,0.468559
62,56,0.733974,0.01,0.468559
62,57,0.734023,0.01,0.468559
62,58,0.734317,0.01,0.468559
62,59,0.738568,0.01,0.468559
62,60,0.734732,0.01,0.468559
62,61,0.734794,0.01,0.468559
62,62,0.735221,0.01,0.468559
62,63,0.7314,0.01,0.468559
62,64,0.735697,0.01,0.468559
62,65,0.739926,0.01,0.468559
62,66,0.744087,0.01,0.468559
62,67,0.748182,0.01,0.468559
62,68,0.748009,0.01,0.468559
62,69,0.747696,0.01,0.468559
62,70,0.751733,0.01,0.468559
62,71,0.751525,0.01,0.468559
62,72,0.7555,0.01,0.468559
62,73,0.759412,0.01,0.468559
62,74,0.759088,0.01,0.468559
62,75,0.754551,0.01,0.468559
62,76,0.754367,0.01,0.468559
62,77,0.758298,0.01,0.468559
62,78,0.762165,0.01,0.468559
62,79,0.761679,0.01,0.468559
62,80,0.765492,0.01,0.468559
62,81,0.769244,0.01,0.468559
62,82,0.772936,0.01,0.468559
62,83,0.772212,0.01,0.468559
62,84,0.767361,0.01,0.468559
62,85,0.771083,0.01,0.468559
62,86,0.774746,0.01,0.468559
62,87,0.77835,0.01,0.468559
62,88,0.781896,0.01,0.468559
62,89,0.781106,0.01,0.468559
62,90,0.784608,0.01,0.468559
62,91,0.783937,0.01,0.468559
62,92,0.783217,0.01,0.468559
62,93,0.777891,0.01,0.468559
62,94,0.781445,0.01,0.468559
62,95,0.780714,0.01,0.468559
62,96,0.776042,0.01,0.468559
62,97,0.779626,0.01,0.468559
62,98,0.783152,0.01,0.468559
62,99,0.786621,0.01,0.468559
62,100,0.790035,0.01,0.468559
62,101,0.788949,0.01,0.468559
62,102,0.783588,0.01,0.468559
62,103,0.787051,0.01,0.468559
62,104,0.790458,0.01,0.468559
62,105,0.789628,0.01,0.468559
62,106,0.792994,0.01,0.468559
62,107,0.796306,0.01,0.468559
62,108,0.799565,0.01,0.468559
62,109,0.798378,0.01,0.468559
62,110,0.797349,0.01,0.468559
62,111,0.800592,0.01,0.468559
62,112,0.799437,0.01,0.468559
62,113,0.802646,0.01,0.468559
62,114,0.797027,0.01,0.468559
62,115,0.800275,0.01,0.468559
62,116,0.794864,0.01,0.468559
62,117,0.798146,0.01,0.468559
62,118,0.801376,0.01,0.468559
62,119,0.804554,0.01,0.468559
62,120,0.807681,0.01,0.468559
62,121,0.810758,0.01,0.468559
62,122,0.804884,0.01,0.468559
62,123,0.808006,0.01,0.468559
62,124,0.806909,0.01,0.468559
62,125,0.80141,0.01,0.468559
62,126,0.804588,0.01,0.468559
62,127,0.807714,0.01,0.468559
62,128,0.806104,0.01,0.468559
62,129,0.809207,0.01,0.468559
62,130,0.812259,0.01,0.468559
62,131,0.815263,0.01,0.468559
62,132,0.813631,0.01,0.468559
62,133,0.812174,0.01,0.468559
62,134,0.815179,0.01,0.468559
62,135,0.813859,0.01,0.468559
62,136,0.816837,0.01,0.468559
62,137,0.819768,0.01,0.468559
62,138,0.822652,0.01,0.468559
62,139,0.821031,0.01,0.468559
62,140,0.815141,0.01,0.468559
62,141,0.813984,0.01,0.468559
62,142,0.816961,0.01,0.468559
62,143,0.811116,0.01,0.468559
62,144,0.814138,0.01,0.468559
62,145,0.808598,0.01,0.468559
62,146,0.81166,0.01,0.468559
62,147,0.814674,0.01,0.468559
62,148,0.808545,0.01,0.468559
62,149,0.811608,0.01,0.468559
62,150,0.814623,0.01,0.468559
62,151,0.813399,0.01,0.468559
62,152,0.816384,0.01,0.468559
62,153,0.819322,0.01,0.468559
62,154,0.822213,0.01,0.468559
62,155,0.820953,0.01,0.468559
62,156,0.819561,0.01,0.468559
62,157,0.822448,0.01,0.468559
62,158,0.820886,0.01,0.468559
62,159,0.819256,0.01,0.468559
62,160,0.822147,0.01,0.468559
62,161,0.820815,0.01,0.468559
62,162,0.823682,0.01,0.468559
62,163,0.826503,0.01,0.468559
62,164,0.829279,0.01,0.468559
62,165,0.83201,0.01,0.468559
62,166,0.830589,0.01,0.468559
62,167,0.8333,0.01,0.468559
62,168,0.831217,0.01,0.468559
62,169,0.829478,0.01,0.468559
62,170,0.832207,0.01,0.468559
62,171,0.834891,0.01,0.468559
62,172,0.837533,0.01,0.468559
62,173,0.840132,0.01,0.468559
62,174,0.833644,0.01,0.468559
62,175,0.836306,0.01,0.468559
62,176,0.838925,0.01,0.468559
62,177,0.832511,0.01,0.468559
62,178,0.835191,0.01,0.468559
62,179,0.837828,0.01,0.468559
62,180,0.840422,0.01,0.468559
62,181,0.838706,0.01,0.468559
62,182,0.827964,0.01,0.468559
62,183,0.830716,0.01,0.468559
62,184,0.833425,0.01,0.468559
62,185,0.831702,0.01,0.468559
62,186,0.830144,0.01,0.468559
62,187,0.828742,0.01,0.468559
62,188,0.831482,0.01,0.468559
62,189,0.834179,0.01,0.468559
62,190,0.83227,0.01,0.468559
62,191,0.834953,0.01,0.468559
62,192,0.837594,0.01,0.468559
62,193,0.835637,0.01,0.468559
62,194,0.838267,0.01,0.468559
62,195,0.836142,0.01,0.468559
62,196,0.829877,0.01,0.468559
62,197,0.828229,0.01,0.468559
62,198,0.830977,0.01,0.468559
62,199,0.833681,0.01,0.468559
62,200,0.836343,0.01,0.468559
63,1,0.50254,0.5056,0.0
63,2,0.505596,0.51183,0.0
63,3,0.509007,0.518465,0.0
63,4,0.515934,0.525346,0.0
63,5,0.523029,0.532365,0.0
63,6,0.526959,0.266182,0.1
63,7,0.534191,0.269062,0.1
63,8,0.537971,0.272154,0.1
63,9,0.541724,0.275378,0.1
63,10,0.548933,0.278677,0.1
63,11,0.556064,0.282011,0.1
63,12,0.563106,0.141005,0.19
63,13,0.570054,0.142339,0.19
63,14,0.576904,0.143774,0.19
63,15,0.58014,0.145272,0.19
63,16,0.579844,0.146807,0.19
63,17,0.586554,0.14836,0.19
63,18,0.58958,0.07418,0.271
63,19,0.596141,0.074789,0.271
63,20,0.602598,0.075449,0.271
63,21,0.608954,0.076142,0.271
63,22,0.615208,0.076854,0.271
63,23,0.613982,0.077575,0.271
63,24,0.616479,0.038788,0.3439
63,25,0.622614,0.039065,0.3439
63,26,0.628652,0.039368,0.3439
63,27,0.634593,0.039689,0.3439
63,28,0.640439,0.040019,0.3439
63,29,0.646192,0.040354,0.3439
63,30,0.651853,0.020177,0.40951
63,31,0.657423,0.020303,0.40951
63,32,0.662904,0.020443,0.40951
63,33,0.668298,0.02059,0.40951
63,34,0.669688,0.020743,0.40951
63,35,0.674973,0.020899,0.40951
63,36,0.676367,0.01,0.468559
63,37,0.677512,0.01,0.468559
63,38,0.682672,0.01,0.468559
63,39,0.687749,0.01,0.468559
63,40,0.692745,0.01,0.468559
63,41,0.697661,0.01,0.468559
63,42,0.702499,0.01,0.468559
63,43,0.707259,0.01,0.468559
63,44,0.707807,0.01,0.468559
63,45,0.708628,0.01,0.468559
63,46,0.709549,0.01,0.468559
63,47,0.710184,0.01,0.468559
63,48,0.710929,0.01,0.468559
63,49,0.707712,0.01,0.468559
63,50,0.712388,0.01,0.468559
63,51,0.71699,0.01,0.468559
63,52,0.713362,0.01,0.468559
63,53,0.709776,0.01,0.468559
63,54,0.70657,0.01,0.468559
63,55,0.711265,0.01,0.468559
63,56,0.707411,0.01,0.468559
63,57,0.712092,0.01,0.468559
63,58,0.716699,0.01,0.468559
63,59,0.721232,0.01,0.468559
63,60,0.725692,0.01,0.468559
63,61,0.730081,0.01,0.468559
63,62,0.7344,0.01,0.468559
63,63,0.734508,0.01,0.468559
63,64,0.734774,0.01,0.468559
63,65,0.739017,0.01,0.468559
63,66,0.739312,0.01,0.468559
63,67,0.743483,0.01,0.468559
63,68,0.743381,0.01,0.468559
63,69,0.747487,0.01,0.468559
63,70,0.751527,0.01,0.468559
63,71,0.755503,0.01,0.468559
63,72,0.759415,0.01,0.468559
63,73,0.75913,0.01,0.468559
63,74,0.758977,0.01,0.468559
63,75,0.762833,0.01,0.468559
63,76,0.766628,0.01,0.468559
63,77,0.770362,0.01,0.468559
63,78,0.769745,0.01,0.468559
63,79,0.773429,0.01,0.468559
63,80,0.772633,0.01,0.468559
63,81,0.77627,0.01,0.468559
63,82,0.77985,0.01,0.468559
63,83,0.783373,0.01,0.468559
63,84,0.782367,0.01,0.468559
63,85,0.785849,0.01,0.468559
63,86,0.784867,0.01,0.468559
63,87,0.784118,0.01,0.468559
63,88,0.787572,0.01,0.468559
63,89,0.790971,0.01,0.468559
63,90,0.789812,0.01,0.468559
63,91,0.784673,0.01,0.468559
63,92,0.788118,0.01,0.468559
63,93,0.791508,0.01,0.468559
63,94,0.794844,0.01,0.468559
63,95,0.798127,0.01,0.468559
63,96,0.801357,0.01,0.468559
63,97,0.804535,0.01,0.468559
63,98,0.807662,0.01,0.468559
63,99,0.81074,0.01,0.468559
63,100,0.813768,0.01,0.468559
63,101,0.808032,0.01,0.468559
63,102,0.811103,0.01,0.468559
63,103,0.800933,0.01,0.468559
63,104,0.804118,0.01,0.468559
63,105,0.798688,0.01,0.468559
63,106,0.801909,0.01,0.468559
63,107,0.805078,0.01,0.468559
63,108,0.808197,0.01,0.468559
63,109,0.811266,0.01,0.468559
63,110,0.810024,0.01,0.468559
63,111,0.813063,0.01,0.468559
63,112,0.816054,0.01,0.468559
63,113,0.814683,0.01,0.468559
63,114,0.817648,0.01,0.468559
63,115,0.820566,0.01,0.468559
63,116,0.823437,0.01,0.468559
63,117,0.821719,0.01,0.468559
63,118,0.819966,0.01,0.468559
63,119,0.822846,0.01,0.468559
63,120,0.825681,0.01,0.468559
63,121,0.82847,0.01,0.468559
63,122,0.826781,0.01,0.468559
63,123,0.82506,0.01,0.468559
63,124,0.823558,0.01,0.468559
63,125,0.821885,0.01,0.468559
63,126,0.824735,0.01,0.468559
63,127,0.823018,0.01,0.468559
63,128,0.821478,0.01,0.468559
63,129,0.824334,0.01,0.468559
63,130,0.827145,0.01,0.468559
63,131,0.825331,0.01,0.468559
63,132,0.823711,0.01,0.468559
63,133,0.821858,0.01,0.468559
63,134,0.824708,0.01,0.468559
63,135,0.827513,0.01,0.468559
63,136,0.825806,0.01,0.468559
63,137,0.828593,0.01,0.468559
63,138,0.831336,0.01,0.468559
63,139,0.834035,0.01,0.468559
63,140,0.83669,0.01,0.468559
63,141,0.839303,0.01,0.468559
63,142,0.841874,0.01,0.468559
63,143,0.844404,0.01,0.468559
63,144,0.842398,0.01,0.468559
63,145,0.84492,0.01,0.468559
63,146,0.847401,0.01,0.468559
63,147,0.849843,0.01,0.468559
63,148,0.852245,0.01,0.468559
63,149,0.854609,0.01,0.468559
63,150,0.852365,0.01,0.468559
63,151,0.850271,0.01,0.468559
63,152,0.852666,0.01,0.468559
63,153,0.855024,0.01,0.468559
63,154,0.843677,0.01,0.468559
63,155,0.837455,0.01,0.468559
63,156,0.835547,0.01,0.468559
63,157,0.838179,0.01,0.468559
63,158,0.836258,0.01,0.468559
63,159,0.838877,0.01,0.468559
63,160,0.836922,0.01,0.468559
63,161,0.839532,0.01,0.468559
63,162,0.837757,0.01,0.468559
63,163,0.840353,0.01,0.468559
63,164,0.842907,0.01,0.468559
63,165,0.840997,0.01,0.468559
63,166,0.838897,0.01,0.468559
63,167,0.841475,0.01,0.468559
63,168,0.83942,0.01,0.468559
63,169,0.841989,0.01,0.468559
63,170,0.844517,0.01,0.468559
63,171,0.847005,0.01,0.468559
63,172,0.849453,0.01,0.468559
63,173,0.851862,0.01,0.468559
63,174,0.854232,0.01,0.468559
63,175,0.856564,0.01,0.468559
63,176,0.854299,0.01,0.468559
63,177,0.85663,0.01,0.468559
63,178,0.858924,0.01,0.468559
63,179,0.856441,0.01,0.468559
63,180,0.858738,0.01,0.468559
63,181,0.856408,0.01,0.468559
63,182,0.85425,0.01,0.468559
63,183,0.852132,0.01,0.468559
63,184,0.841434,0.01,0.468559
63,185,0.843971,0.01,0.468559
63,186,0.846467,0.01,0.468559
63,187,0.848924,0.01,0.468559
63,188,0.846833,0.01,0.468559
63,189,0.840724,0.01,0.468559
63,190,0.83867,0.01,0.468559
63,191,0.841252,0.01,0.468559
63,192,0.843792,0.01,0.468559
63,193,0.846291,0.01,0.468559
63,194,0.84875,0.01,0.468559
63,195,0.85117,0.01,0.468559
63,196,0.853552,0.01,0.468559
63,197,0.851227,0.01,0.468559
63,198,0.844649,0.01,0.468559
63,199,0.84292,0.01,0.468559
63,200,0.845433,0.01,0.468559
64,1,0.5056,0.5056,0.0
64,2,0.505528,0.48032,0.0
64,3,0.50894,0.486955,0.0
64,4,0.512588,0.493988,0.0
64,5,0.519711,0.501261,0.0
64,6,0.526924,0.25063,0.1
64,7,0.534162,0.253699,0.1
64,8,0.534738,0.256994,0.1
64,9,0.542003,0.260431,0.1
64,10,0.535445,0.263948,0.1
64,11,0.539588,0.267503,0.1
64,12,0.543329,0.133752,0.19
64,13,0.55058,0.135197,0.19
64,14,0.557731,0.136744,0.19
64,15,0.561573,0.138353,0.19
64,16,0.568567,0.139998,0.19
64,17,0.571791,0.141658,0.19
64,18,0.574947,0.070829,0.271
64,19,0.58174,0.071491,0.271
64,20,0.581179,0.067917,0.271
64,21,0.587876,0.068687,0.271
64,22,0.594467,0.069488,0.271
64,23,0.600954,0.070306,0.271
64,24,0.607337,0.035153,0.3439
64,25,0.609964,0.035483,0.3439
64,26,0.609042,0.035841,0.3439
64,27,0.615297,0.036215,0.3439
64,28,0.617661,0.036599,0.3439
64,29,0.619968,0.036987,0.3439
64,30,0.626048,0.018494,0.40951
64,31,0.632031,0.018646,0.40951
64,32,0.630782,0.018812,0.40951
64,33,0.632929,0.018986,0.40951
64,34,0.634903,0.019165,0.40951
64,35,0.640745,0.019346,0.40951
64,36,0.646493,0.01,0.468559
64,37,0.652149,0.01,0.468559
64,38,0.657714,0.01,0.468559
64,39,0.663191,0.01,0.468559
64,40,0.664684,0.01,0.468559
64,41,0.670049,0.01,0.468559
64,42,0.671281,0.01,0.468559
64,43,0.672609,0.01,0.468559
64,44,0.677848,0.01,0.468559
64,45,0.678935,0.01,0.468559
64,46,0.676218,0.01,0.468559
64,47,0.673777,0.01,0.468559
64,48,0.678997,0.01,0.468559
64,49,0.684133,0.01,0.468559
64,50,0.685435,0.01,0.468559
64,51,0.690468,0.01,0.468559
64,52,0.695421,0.01,0.468559
64,53,0.700294,0.01,0.468559
64,54,0.705089,0.01,0.468559
64,55,0.697725,0.01,0.468559
64,56,0.702562,0.01,0.468559
64,57,0.703284,0.01,0.468559
64,58,0.708031,0.01,0.468559
64,59,0.708603,0.01,0.468559
64,60,0.709061,0.01,0.468559
64,61,0.713716,0.01,0.468559
64,62,0.706135,0.01,0.468559
64,63,0.710837,0.01,0.468559
64,64,0.715464,0.01,0.468559
64,65,0.720016,0.01,0.468559
64,66,0.724496,0.01,0.468559
64,67,0.725075,0.01,0.468559
64,68,0.725756,0.01,0.468559
64,69,0.730144,0.01,0.468559
64,70,0.734462,0.01,0.468559
64,71,0.73871,0.01,0.468559
64,72,0.730462,0.01,0.468559
64,73,0.734774,0.01,0.468559
64,74,0.739018,0.01,0.468559
64,75,0.739018,0.01,0.468559
64,76,0.743194,0.01,0.468559
64,77,0.743241,0.01,0.468559
64,78,0.739447,0.01,0.468559
64,79,0.743616,0.01,0.468559
64,80,0.747718,0.01,0.468559
64,81,0.751755,0.01,0.468559
64,82,0.747399,0.01,0.468559
64,83,0.751441,0.01,0.468559
64,84,0.755418,0.01,0.468559
64,85,0.759331,0.01,0.468559
64,86,0.763182,0.01,0.468559
64,87,0.766971,0.01,0.468559
64,88,0.770699,0.01,0.468559
64,89,0.774368,0.01,0.468559
64,90,0.777978,0.01,0.468559
64,91,0.781531,0.01,0.468559
64,92,0.785026,0.01,0.468559
64,93,0.788466,0.01,0.468559
64,94,0.787443,0.01,0.468559
64,95,0.790844,0.01,0.468559
64,96,0.79419,0.01,0.468559
64,97,0.797483,0.01,0.468559
64,98,0.796476,0.01,0.468559
64,99,0.799732,0.01,0.468559
64,100,0.802937,0.01,0.468559
64,101,0.80609,0.01,0.468559
64,102,0.804847,0.01,0.468559
64,103,0.803678,0.01,0.468559
64,104,0.806819,0.01,0.468559
64,105,0.80991,0.01,0.468559
64,106,0.812952,0.01,0.468559
64,107,0.815944,0.01,0.468559
64,108,0.814417,0.01,0.468559
64,109,0.817386,0.01,0.468559
64,110,0.815886,0.01,0.468559
64,111,0.810281,0.01,0.468559
64,112,0.80917,0.01,0.468559
64,113,0.812224,0.01,0.468559
64,114,0.815228,0.01,0.468559
64,115,0.818184,0.01,0.468559
64,116,0.821094,0.01,0.468559
64,117,0.819554,0.01,0.468559
64,118,0.817798,0.01,0.468559
64,119,0.812127,0.01,0.468559
64,120,0.815133,0.01,0.468559
64,121,0.813585,0.01,0.468559
64,122,0.816567,0.01,0.468559
64,123,0.819502,0.01,0.468559
64,124,0.82239,0.01,0.468559
64,125,0.825232,0.01,0.468559
64,126,0.828028,0.01,0.468559
64,127,0.83078,0.01,0.468559
64,128,0.828769,0.01,0.468559
64,129,0.831508,0.01,0.468559
64,130,0.834204,0.01,0.468559
64,131,0.836857,0.01,0.468559
64,132,0.839467,0.01,0.468559
64,133,0.842036,0.01,0.468559
64,134,0.844563,0.01,0.468559
64,135,0.833598,0.01,0.468559
64,136,0.836261,0.01,0.468559
64,137,0.834506,0.01,0.468559
64,138,0.837154,0.01,0.468559
64,139,0.83976,0.01,0.468559
64,140,0.837759,0.01,0.468559
64,141,0.840355,0.01,0.468559
64,142,0.829164,0.01,0.468559
64,143,0.831897,0.01,0.468559
64,144,0.834587,0.01,0.468559
64,145,0.837233,0.01,0.468559
64,146,0.839837,0.01,0.468559
64,147,0.837827,0.01,0.468559
64,148,0.840422,0.01,0.468559
64,149,0.842975,0.01,0.468559
64,150,0.845487,0.01,0.468559
64,151,0.847959,0.01,0.468559
64,152,0.84583,0.01,0.468559
64,153,0.848297,0.01,0.468559
64,154,0.850724,0.01,0.468559
64,155,0.844077,0.01,0.468559
64,156,0.846572,0.01,0.468559
64,157,0.844447,0.01,0.468559
64,158,0.846935,0.01,0.468559
64,159,0.849384,0.01,0.468559
64,160,0.851794,0.01,0.468559
64,161,0.854166,0.01,0.468559
64,162,0.851936,0.01,0.468559
64,163,0.849637,0.01,0.468559
64,164,0.847567,0.01,0.468559
64,165,0.850006,0.01,0.468559
64,166,0.852406,0.01,0.468559
64,167,0.850259,0.01,0.468559
64,168,0.852655,0.01,0.468559
64,169,0.850445,0.01,0.468559
64,170,0.848418,0.01,0.468559
64,171,0.846292,0.01,0.468559
64,172,0.848752,0.01,0.468559
64,173,0.851172,0.01,0.468559
64,174,0.853553,0.01,0.468559
64,175,0.855896,0.01,0.468559
64,176,0.853761,0.01,0.468559
64,177,0.856101,0.01,0.468559
64,178,0.858403,0.01,0.468559
64,179,0.851399,0.01,0.468559
64,180,0.849278,0.01,0.468559
64,181,0.847099,0.01,0.468559
64,182,0.849546,0.01,0.468559
64,183,0.851953,0.01,0.468559
64,184,0.849907,0.01,0.468559
64,185,0.852308,0.01,0.468559
64,186,0.854671,0.01,0.468559
64,187,0.847855,0.01,0.468559
64,188,0.850289,0.01,0.468559
64,189,0.843752,0.01,0.468559
64,190,0.846252,0.01,0.468559
64,191,0.844158,0.01,0.468559
64,192,0.846651,0.01,0.468559
64,193,0.849105,0.01,0.468559
64,194,0.847147,0.01,0.468559
64,195,0.849592,0.01,0.468559
64,196,0.847555,0.01,0.468559
64,197,0.849994,0.01,0.468559
64,198,0.852394,0.01,0.468559
64,199,0.854756,0.01,0.468559
64,200,0.852564,0.01,0.468559
65,1,0.50254,0.5056,0.0
65,2,0.508747,0.51183,0.0
65,3,0.515381,0.518465,0.0
65,4,0.518996,0.525346,0.0
65,5,0.526066,0.499079,0.0
65,6,0.529842,0.24954,0.1
65,7,0.53364,0.252625,0.1
65,8,0.537556,0.255938,0.1
65,9,0.544784,0.259391,0.1
65,10,0.551948,0.262925,0.1
65,11,0.559034,0.266497,0.1
65,12,0.566031,0.133248,0.19
65,13,0.572933,0.134702,0.19
65,14,0.579738,0.127967,0.19
65,15,0.586442,0.12963,0.19
65,16,0.589403,0.131353,0.19
65,17,0.595962,0.133109,0.19
65,18,0.595234,0.066554,0.271
65,19,0.601704,0.067275,0.271
65,20,0.604464,0.068048,0.271
65,21,0.607253,0.068854,0.271
65,22,0.609854,0.069679,0.271
65,23,0.616095,0.070512,0.271
65,24,0.622236,0.035256,0.3439
65,25,0.62828,0.035589,0.3439
65,26,0.634227,0.035948,0.3439
65,27,0.636215,0.036323,0.3439
65,28,0.638154,0.036706,0.3439
65,29,0.636354,0.037094,0.3439
65,30,0.638256,0.018547,0.40951
65,31,0.63649,0.018699,0.40951
65,32,0.638613,0.018864,0.40951
65,33,0.640592,0.017921,0.40951
65,34,0.646343,0.018109,0.40951
65,35,0.652001,0.018302,0.40951
65,36,0.65367,0.01,0.468559
65,37,0.659212,0.01,0.468559
